Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Middle East & North Africa,MEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,813.1626414,1105.405658,1036.866137,991.521355,1030.659758,921.2080036,1009.518349,1162.489845,1078.017919,1018.535091,1101.751898,1228.173483,988.4636622,1110.804968,1148.1077,1240.852778,1041.787176,1186.91744,1143.230416,1240.005692,1141.685132,1276.291321,1157.382407,1213.175555,1348.180615,1496.441481,1385.399538,1644.747609,1392.079195,1565.930845,1761.656293,1653.148122,1708.878926,1965.275333,1835.632944,2013.140798,1901.238065,1972.381049,1934.05377,1818.213646,2024.18045,2324.842513,2387.784862,2348.204698,2193.331226,2483.37316,2250.362477,2174.781349,2479.186736,2272.755985,2299.791391,2263.898964,2435.715726,2370.417735,2625.677307,2625.726167,2538.826214,
Mexico,MEX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1104.9,1124.5,1130.1,1302,1335.6,1290,1371.4,1430.4,1492.7,1540.8,1530,1513.6,1501.6,1613.8,1745,1729.8,1779.4,1918.5,2009,2191.1,2292.5,2415.5,2183.7,2340.5,2431.1,2332.4,2321.8,2180.5,2198.2,2424.4,2426.9,2708.2,2639.4,2518.3,2519.6,2552.9,2678.7,2639.3,2708.1,2760.9,2855.2,2913.1,2964,3078.6,3130.8,3213.3,3353,3452.3,3433.7,3500.9,3240.2,3453.1,3386.6,3581.8,3470.1,3748.9,3799.7,
Marshall Islands,MHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1123.200077,1180.238422,1252.446298,1283.552135,1286.631148,1328.500499,1408.41423,1417.603249,1416.662454,1527.623044,1573.968304,1558.796915,1590.488784,1645.044723,1746.055856,1761.31702,1785.074454,1893.036319,1930.143562,1985.935371,2065.366592,2177.944423,2272.74805,2358.129429,2329.848725,2354.171214,2370.401464,2439.923923,2515.839834,2601.65619,2615.114719,2479.735064,2535.508637,2507.416541,2552.863124,2659.446598,2739.9696,2754.228987,2827.624546,2754.603622,2887.79176,2872.470522,2915.205257,3020.703333,3041.102082,3122.081319,3155.458308,3368.385343,3341.779816,3375.06922,3537.879834,3517.595346,3609.588385,3637.375652,3708.201143,3710.831599,3865.077378,
North Macedonia,MKD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.5,2011.5,2695.7,3006.8,2454.7,2748.1,3079.5,2940.6,2565,2287.8,2901.3,2422.3,3596.7,3205,3243.5,2625.2,3536.9,3385.9,3329.6,3502.1,2839.3,3381.3,3899.8,3050.9,3858.8,,
Mali,MLI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,707.5,729.4,644.8,748.6,811.9,787.3,748.2,766.8,872.9,829.6,831.4,687.9,673.4,796.2,880.6,679.1,615.7,1077.5,847.8,726.1,837.9,785,840.4,696.6,1084,1089.8,1033.4,962,939.7,726.4,1055.3,738,762.8,817.8,810.1,1100.6,1063.9,1204.2,1174.1,1006.5,986.3,788.6,981.4,1206.5,1089.5,1124.8,1101.2,1397.7,1800.4,1452.8,1046.8,1506.8,1512.4,1550.7,1575.5,1605.9,1526.4,
Malta,MLT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1360.4,1373.3,1566.5,1462.1,1694.2,1438.5,1490.5,1230.2,1345.5,1374.8,1755.9,1983.8,2018.4,1758.7,2009.2,2470.9,3139.7,2795.3,2809.5,3196.2,3751.8,4125.3,3940.7,3563.6,3625.9,3656.8,3574.1,3303.6,3629.6,3743.1,3136.4,3026,2703.7,2607.1,2508.5,3500,3904.8,3790.7,3869.7,4007.5,4000,4781.3,4013.6,4083.2,4129,4032.3,4238.8,4714.3,4789.2,4691.1,4670.9,4639.7,4668.6,4697.3,4713.5,4758.5,4797.5,
Myanmar,MMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1535,1560.2,1521.2,1623.1,1575.6,1380.2,1545.7,1588.4,1616.1,1611.2,1635.1,1543.3,1680.1,1671,1742.2,1799.4,1845.3,1992.8,2197.4,2600.2,2766.5,2989.1,2874.7,2890.3,2896.7,2863.7,2885.9,2754.6,2747.6,2762.5,2658.2,2706.8,2839,2944.5,2777,2853.8,2770.6,2799.3,2963.4,3053.6,3109.8,3113.1,3236.8,3332.9,3441,3555.7,3667.6,3767.7,3781.6,3798.1,3589.8,3557.6,3592.9,3637.4,3656.9,3607.4,3613.7,
Middle East & North Africa (excluding high income),MNA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.315868,1553.892045,1599.393117,1866.239226,1778.511124,1983.592826,1856.990445,1936.530307,1888.338714,1771.047219,1971.713304,2275.113919,2338.385023,2290.71543,2136.136506,2429.828966,2190.285961,2112.364839,2447.726677,2235.870523,2264.523658,2234.769877,2412.292819,2332.458528,2585.320092,2586.348895,2504.683167,
Montenegro,MNE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.2,1992.4,3239.7,3347.9,3321.4,3305.7,2638.8,3770.5,3451.5,3146.5,3261.7,3322.7,
Mongolia,MNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,400,861.6,817.8,898.3,772.8,662.5,816.2,525.7,317.9,681.2,899,497.2,1085.3,752.8,1113.8,841.8,855.3,626.9,566.2,517,635.1,1042.6,1387.5,966.3,1395.6,1380.6,1106.6,1269.1,1248.3,1098.2,970.3,833.4,858.4,732,735,660.5,756.7,634.1,606.2,770.1,708.4,585.4,785.3,787.5,474.3,1098,942.5,1382.8,1551.8,1370.1,1485.4,1565.3,1319.8,1650,553.6,1279.4,609.2,
Northern Mariana Islands,MNP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,877.4,858.2,911.1,926.5,935.7,923.5,960.7,948.7,887.2,1000,941.1,979.3,873.8,777.7,571.7,795.8,772.8,710.4,622.8,595.7,591.7,498.4,489,510,531.3,544,398.2,393.3,395.7,476.7,344.2,177.6,564.7,520.3,652.4,821.8,821.4,839,985.4,868.1,880.1,588.7,819.2,774.2,428.4,692.4,581.4,533.5,884.3,1028.4,1041.1,1191.6,564.8,702.6,733.1,835,871.5,
Mauritania,MRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,369.8,378.8,374.5,376.1,340.5,369.3,374.9,387.3,399.1,343,206.8,209.9,217,330.2,435.7,558.8,414.3,328.2,308.1,422.3,420.4,451.1,464.3,501.3,638.7,699.1,1010.8,863.2,949.8,869.8,673.7,862.1,849,667.8,772.3,849.6,782.1,894.5,864.2,864.4,639.1,1011.8,797.7,637.5,841.2,661.3,705.8,765.8,713.3,955.2,1374.5,1034.4,1197,1678.8,1352.7,1264.7,1371.2,
Mauritius,MUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1512.6,1780.7,1289.5,1000,1644.4,2524.9,1723.9,2409.8,2858.7,2775.6,3592.8,3155.9,3200.5,2757.3,2212,2784,2773.4,2501.9,2545.3,2454.5,2609.1,2541.3,3038.5,4441.7,4740.6,4407.5,3543.6,3845.5,3738.4,4190.8,3723.8,4434.6,4243,3728.8,3853.3,4866.7,5043.5,5180,4902.4,8900,7203.7,7763.2,6555.6,6473.7,7539.7,7793.1,9453.7,6199.9,3981.7,4708.7,3901.8,3389.6,3219.1,3765.1,2695.9,3455,5234.8,
Malawi,MWI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,984.5,1027,876.7,1076.8,856.5,905.2,1381.3,995.3,967.3,888.4,1133.4,1149.8,1104,1133.1,1014.9,1110.2,1298.8,1246.8,1175,1187.4,1121.9,1169.1,1146.2,1180.6,1169,1076.1,1001.8,1156.4,1179.4,991.5,1141,481.6,1488.8,896.4,1309.2,1390.6,1054.4,1322.1,1745.4,1675.5,1175.5,1045.7,1209,1020.6,777.8,1444.7,2467,1598.7,2124.3,1906.9,2094.3,2087.1,2068.8,2218.1,1590.6,1347.4,1903.1,
Malaysia,MYS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2097,2058.1,2143.8,1986.5,2144.2,2129,2015.5,2164.2,2318.1,2383,2468.6,2396.1,2632.2,2826.6,2641.2,2697,2611.7,2542.8,2822.8,2835.9,2824.4,2742.9,2579.9,2497.9,2642.4,2619.4,2450.9,2505.6,2601.9,2740.3,2787.4,2953.1,3003,3031.9,3119.2,3200,3023.3,2843.2,2910.3,3039.5,3108.1,3232.1,3347.2,3314.9,3407,3383.6,3540.6,3599.2,3734.7,3659.9,3780.2,3866.7,3948,3033.9,4054.2,4013.2,4250.8,
North America,NAC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2203.302955,2430.221366,2580.221138,2378.669192,2731.875819,2763.273927,2781.513383,2858.920498,3108.653908,2960.731187,3376.036962,3458.566693,3293.162356,2733.791305,3178.522,3266.639662,3392.435198,3712.938343,3934.251216,3425.21179,3840.148685,3955.521815,3178.869071,3842.107737,4180.032368,4170.484552,4111.606534,3186.762877,3888.920792,4231.813491,4023.06678,4678.511101,3895.818088,4910.069813,4189.306649,4614.236288,4653.065519,5012.691413,5125.631322,5130.861611,5053.243431,4846.748952,5254.024262,6029.282188,5745.134414,5623.094403,5932.766051,5914.836142,6416.074095,6331.415805,6180.184237,5423.713014,6641.372161,6840.541038,6814.542106,7368.405999,7400.677119,
Namibia,NAM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,415.8,419.3,420.7,398.2,383.6,366.8,353.4,358.4,352.7,354.1,343.5,346.7,347.4,350.9,355.1,354.3,361.6,366.1,371,376.8,383.3,385.1,399,414.3,321.7,401.6,355.4,395.1,441.6,457.1,547,159,356.1,334.5,220.1,274,446.6,379,214.4,391.2,440.9,270.8,301.5,418.3,465.6,620.5,481.3,495.5,364.8,405,427.5,431.1,458.7,229.1,392,442.8,435.9,
New Caledonia,NCL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1314.3,1452.6,1533.3,1976.5,1725,1973.3,1521.1,1660.4,1842.4,2348.6,2315.8,2354.2,2493.5,2611.9,2752.6,2197,2548.8,2354.8,1949.9,1930,2523.1,2438,2021.5,1117.8,2548.5,2069.1,1333.3,2038.8,1237.5,1865.1,2331.1,3003.7,1578.9,2259.1,3181.3,3667.9,3704.1,3644.3,3783,3760.8,3941.2,3750.4,4029.1,4007.7,3909.3,3916.8,4097.1,3820.9,3805.7,3923.5,3430.6,4283.7,4061.1,4823,6052.2,6894.3,7848.6,
Niger,NER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,505.2,547.8,560.1,599.3,467.5,496.2,571.3,394,493.7,390.2,424.8,417.6,323.9,406,346.4,423.4,431.3,431.5,447,457.4,415.6,400.3,401.9,257.1,425,418.9,326.5,475.2,352.7,310.3,333.2,309.2,326.2,267.9,312.3,291,287.7,389.5,380.1,289.2,394.4,422.9,429.5,341.5,436.6,449.6,424.8,496.5,386,494.8,362.8,520.3,407.7,446.8,551.3,536.5,541.9,
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,743,782.8,763.7,717.8,687.1,607.8,693.5,671.1,611,722.9,709.6,654.9,659.2,996.1,967.1,725.2,932.6,916.1,1053.3,1087,1655.5,1632.9,1526,1266.3,1247.9,1156.7,1203,1305.5,1252.9,1147.9,1094.1,1164,1153.1,1132.3,1210.5,1220.4,1182.8,1201.8,1239.3,1171.5,1233.6,1255.2,1308.8,1372.8,1421.7,1507.5,1399.8,1598.4,1531.1,1528,1334.4,1399,1234.7,1451,1443.5,1535.4,1462.1,
Nicaragua,NIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,939.7,937.7,1031.7,1035.7,1003.7,1050.3,1054.7,1091.7,1063.5,1109.8,1082.7,891.3,1152.9,965.5,1153.7,1030.2,1072,1314.8,1380.4,1572.3,1471.3,1566.2,1712.6,1622.7,1658,1905.7,1665.4,1763.8,1549.1,1524.5,1417.1,1688.1,1787.1,1725.2,1681.3,1689.3,1686.4,1706.5,1634,1687.7,1692.9,1731.9,1860.2,1798.1,1778.7,1902.3,1822.5,1811,2076.7,2086.1,1994.8,1944.2,1763.2,1914.3,1940.4,1933.7,2104.1,
Netherlands,NLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3691.4,4277.4,3986.9,4395.8,3673.4,3513.6,4206.5,3939,3981.2,3768.4,4320.5,3982.5,4640.1,5042.4,4472.6,4779.9,4768.5,5797.9,5402.7,5689.2,5975.9,6740.9,6351.6,7188.9,6174.1,7419.9,6268,6194,6750.6,6990.1,7063.4,7459.2,7998.4,7164.5,7769.2,8292.9,7176.1,7307,7469.8,7905.5,7280.5,7313.9,7956.8,8066.3,7879.7,7854.2,7289.7,8332.3,9032.9,8569.3,7800.8,8545,8630.1,9073.7,8752.8,7776.9,8794.1,
Norway,NOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2791.8,2071.3,2578.1,2595.4,2553.6,2169.2,2729.1,3524.9,2625,3206.9,3226.3,2981.7,3260.2,3777.8,2556.6,2840.7,3566.5,3677.3,3557.6,3644.8,3698.7,3746.8,3335.5,4284.6,3885.9,3251.6,3814,3104.8,3408.9,4399.3,4015.5,2810.5,3923.4,3129.6,3629.3,4026.3,3885.9,4044.9,3709.5,3930.9,3709.5,3495.2,3940.7,4399.7,3992,3674,3854.2,4486.6,3446.1,4003.2,3436.7,3686.2,3374.2,4361.9,4801,4649.8,4491.5,
Nepal,NPL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1846.6,1842.3,1843.9,1883.2,1867.3,1742,1738.2,1724,1750.9,1782.5,1716.9,1630.1,1772.8,1767.6,1789.6,1709.5,1604.3,1634,1456.9,1687.1,1700.9,1381.5,1745.3,1666.2,1659.1,1524.7,1684.1,1780.4,1886.9,1920.1,1848.2,1726,1858.8,1773.1,1891.3,1957.9,1946.6,1960.2,2003.1,2136.3,2177,2165.6,2200.9,2311.2,2311.6,2273.5,2213.3,2356.2,2369.1,2289.9,2476.5,2714.2,2569.7,2747.9,2743.9,2605.4,2795.7,
Nauru,NRU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3125.3,2763.6,2732.6,3325.4,3275.7,3521.3,3708.4,3560.4,3681.8,2974.8,3487.3,3786.8,3935.3,3259.8,3307.7,4003.3,4163,4033.7,3900,3941.4,4426.6,4537.7,4532.1,4804.1,4611.8,4451.8,4453.3,4611.1,4275.8,5034,5144.1,5300.1,5277.9,5593.4,5625.4,5774.3,5892.2,6294.4,6168.7,6316.5,6534.7,6276.3,7059.9,6462.1,7566.2,7028.7,7916.4,7379.8,6909.9,7387.1,6953.2,8012,8105.6,8033.9,8026.6,8383.8,8464.4,
OECD members,OED,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2026.89622,2201.886556,2284.924256,2212.293368,2384.979797,2419.362476,2507.762829,2566.005184,2676.856323,2574.019723,2932.852485,2943.0662,2924.447156,2739.69556,2916.905218,2925.536169,3026.318521,3325.035554,3374.762757,3159.188118,3365.014928,3487.264404,3077.598456,3648.431807,3731.095032,3730.61849,3702.845041,3352.934199,3674.391035,3891.15761,3865.616709,4035.113085,3710.603054,4133.827849,3838.79276,4175.720841,4180.486768,4376.678164,4386.181888,4410.429473,4343.911863,4324.401976,4255.856395,4968.569196,4672.70371,4619.163573,4724.518064,4901.365718,5091.977429,4998.135328,5050.399804,4736.690869,5366.029672,5560.784409,5513.319126,5695.652858,5738.609252,
Oman,OMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.4,1115.4,1111.1,1107.1,1107.1,1133.3,1145.2,1193.5,1193.5,1218.8,1218.8,1197,1282.1,1282.1,1282.1,1250,1000,913.5,977.4,904.7,1065.2,1754.2,1754.2,1754.2,1037.7,1923.4,1912.8,1952.4,2070.5,2159.7,5251.5,5277.7,5254.9,5212.3,5156.4,5148.1,5128.2,5231,5181.5,5154.3,5100.9,5096,5066.8,4832.4,5019.1,4852.8,4868.3,4774.8,5159.4,5602.6,5189.4,5402.6,5105.9,4611.2,13956.1,12931.2,12964.2,
Other small states,OSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,736.9603632,855.5024756,859.6459487,781.7875806,887.6652037,754.3679544,767.8071604,732.8563765,761.876503,638.763267,825.4941619,825.9957041,634.6529197,946.6137826,834.8154935,846.3363176,923.5145718,989.088865,897.6761395,860.116604,866.0406445,839.4270887,813.4021273,963.9893487,1009.808937,927.0017992,905.7936473,926.4753217,889.0556803,962.9918076,916.3863908,1125.282693,1390.504138,1007.542194,1137.109053,1165.6058,1129.382185,1149.430983,1004.952912,1124.921502,1221.196222,1058.947828,1126.08241,1200.091352,1334.367022,1194.038561,1348.558159,1296.335492,1311.967514,1336.292005,1326.752948,1429.398732,1549.114386,1306.358399,1820.523892,1418.867584,1657.258998,
Pakistan,PAK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,856.4,858,877.7,886.5,886.6,840,904.2,1131.6,1192,1229.7,1196.6,1284.1,1325.8,1313.9,1391.4,1460.7,1470.3,1429.2,1540.3,1613.1,1670.2,1637.3,1675.3,1544.9,1601.9,1833.3,1628.2,1702.4,1779.7,1766.4,1805.8,1884.7,1959.5,1840.9,2050.4,2046.3,2044.2,2200.3,2217.8,2404.5,2230.5,2260.2,2320.6,2430.7,2615.8,2554,2743.9,2653.7,2789.7,2611,2953.4,2862.6,3001.3,3001.2,2942.4,3020.8,3170.8,
Panama,PAN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,951.5,993.9,947.3,954.7,988.9,935.7,989.7,1078.1,1107.6,1186.8,1198.8,992.2,1254.2,1266.4,1318,1014.1,1379.4,1352.8,1408.9,1538.9,1625.6,1448.8,1539.6,1515.1,1623.1,1634.8,1775.7,1738.7,1903.4,1866.7,1817.3,1772,1898.9,1943.3,1956.9,2029.9,1837.6,2247.5,2355.5,2237,2542.5,2591,2694.6,2159,2483.9,2395.5,2599.5,2694.3,2596.4,2246,2560.1,2539.8,2826.8,2983.8,2439.1,2610.4,2702.2,
Peru,PER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1487.8,1516,1399.4,1539.2,1551.1,1574.9,1669.1,1522.3,1629.1,1750.7,1750.2,1698.3,1711.9,1743.1,1842.5,1924.7,1952.6,1796.2,1883.4,1818.2,2135,2170,2087.3,2522.8,2328.1,2300,2552.8,2480.8,2523.8,2603.1,2296,2500.2,2696.2,2907.9,2641.4,2858.3,2765.5,2750.4,3109.9,3084.1,3241.3,3372.9,3442.5,3278,3557.9,3520.5,3485.6,3833.2,3919,3897.9,3898,4149.6,4101.3,4017.2,4242.7,4187.8,4166.9,
Philippines,PHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,996.3,1025.3,1030.2,1035.7,1045.5,1062.8,1113.1,1105.4,1330.7,1350.3,1272.2,1163.9,1186,1224.7,1286.3,1353.8,1488.1,1509.9,1581.3,1606.4,1646.6,1822.6,1659.9,1747.3,1841,1914.7,1847.3,1877.2,1945.4,2099.5,2042.3,2105.2,2212.5,2261,2273.4,2307.5,2374.7,2240.9,2464.8,2580.8,2667.8,2730.6,2823.4,2992.3,3049,3180.8,3319.8,3334.3,3228.9,3231.9,3340.6,3492.6,3531.8,3637.4,3556.1,3529,3692.3,
Palau,PLW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2807.3,2597.5,2538.7,2074.2,2475.1,2103.6,2058.8,2003,1668.6,2008.8,2433.3,2150.6,2562,2258,1887.5,1606.1,1268.8,1535.2,2100.3,2364.4,1797.4,1302.2,2023.4,1926,2088,2010.1,1502.1,1823.9,2160.5,2602.7,2389.3,2656,2680,2863.9,2983.8,3429.3,4085.1,3887.9,3981.5,4024.2,4200,4004.9,3599.2,3620.4,3741,3716.7,3886.8,3967.6,4187.7,4343.9,4789.3,4191,4640.6,4725.3,4740.2,4759.9,4816.7,
Poland,POL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1782.4,1600.1,1717.3,1607.3,1900.1,1884.7,1934.3,2121.9,2142.5,1948.4,2351,2404.6,2650.6,2840.9,2487,2685.6,2424.3,2742.6,2202.9,2336.8,2494.3,2615,2726.4,2989.6,2893.5,3039.1,3108.8,2903.7,3218.2,3283.8,3190.8,2399,2753,2566.1,3022.4,2901.1,2854.1,3071,2959.4,2534.8,3056.4,3240.8,2865.4,3537.6,3233.1,2598.2,3249.5,3217.2,3475.1,3584,3430.4,3704.9,3804.4,4268,3727.8,4033.5,4199.6,
Pre-demographic dividend,PRE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,799.4582353,818.4130896,798.4871311,803.364072,779.2748504,760.7683702,819.2823062,833.0377583,815.0949353,818.4956394,819.4757811,849.8984418,822.0526836,932.6828072,951.5497665,905.802033,931.7191323,935.2316545,944.3645436,941.7307542,1032.415066,1046.534641,1017.708944,987.7180625,1059.679035,1025.428327,1022.297305,1075.869377,1056.925558,980.5532922,977.5294142,928.644642,980.5162757,953.1425724,1034.798239,1056.342459,1005.910958,1055.51044,1094.559267,1007.819073,1074.682773,1109.705286,1110.730109,1142.83689,1149.039452,1224.432158,1218.919025,1258.279688,1283.770687,1332.662323,1234.125365,1285.637513,1193.600407,1273.947882,1295.848705,1276.003629,1284.84974,
Puerto Rico,PRI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1132.9,1269.8,1297.3,1341.7,1597.5,1476.1,1596.4,2227.9,2128,2637.6,3066.3,3042.2,4098.8,4283.1,4529.3,5464.1,6116.3,6170.3,6823.9,7391.3,9695.4,9671.6,9789.2,7956.5,2872.8,3125.1,2051.5,2358,1238.1,1080,1149.4,1069.8,1732.8,1410.3,1500,1595.7,1708.3,1867.2,1745.7,1723.5,1742.6,1772.1,1821.3,1857.4,1917.5,1851.9,1896.6,2014.2,2044.8,2073.3,2053.5,1862.9,1829.1,2110,3010.5,3132.3,3113.3,
"Korea, Dem. People’s Rep.",PRK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2502.1,2594.1,2746.3,2847.9,2539,2744.8,2542.1,2469.3,2903.4,2890.4,2971.7,2829.6,3091.5,3183.4,3246.7,3393.4,3546.7,3539.8,3673.5,3570.7,3837.4,3355.8,3442.8,3686.7,3713.3,3992.3,3821.2,3871.2,3964.4,3923.4,5607.9,5593.8,6126.8,4733.8,2511.2,1858.7,1994.5,3115.7,2856.6,2375.4,3015.7,3190.8,3250.3,3429.6,3367.8,3543.7,2921.5,3554.9,3364.4,3424,3586.3,3922.4,3979.6,4154.1,4455,4084.4,4048,
Portugal,PRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,784.8,880.6,828.6,814.3,855.7,804.4,1097.1,1136.4,953.4,1038.3,1321.1,1148.5,1158.8,1130.4,1137.5,1082.4,942.9,890.8,982.5,1274.8,1050,1205.6,1078,1491.8,1437.3,1771.5,1804.6,1642,2018,1877.7,2162.1,1805.4,2049,2406.9,2063.6,2462.4,2187.2,2760.6,2795,2793.5,2645.3,2918.6,2643.2,2965.6,2114,3209,3415.7,3589.7,3289.9,3351.3,4088.4,4091.6,4336.4,4416,4606.9,4422.4,4728.4,
Paraguay,PRY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1251.8,1309,1273,1309.1,1347.8,1130.9,1329.8,1061.7,1235.6,1266.2,1257.4,1117.2,1363,1414.5,1373.3,1410.9,1418.9,1341.3,1495.7,1582.2,1527.8,1480.3,1501.8,1442,1748.3,1678.9,1998,1926.6,1765.9,1979.3,1649.7,1753.3,2009.7,2174.8,2092.3,2227.5,2416.1,2037.8,1951.2,1980.3,2160.3,2090.4,2323.5,2461.8,2167.9,2343.8,2698.8,2681.3,2357.4,3456.9,3481.8,3035.7,3683.2,3276.7,4148.9,4425.5,4446.5,
West Bank and Gaza,PSE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5,1799.4,1622.6,1353,1555.7,649.2,2184.6,1277,2296.7,2053.6,1930.3,2094.1,1712.1,1749,1240.4,1213.8,1856.1,1572,1949.3,2177.6,1853.1,1818.1,1807.8,,
Pacific island small states,PSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1697.294595,1701.043533,1742.579241,1707.197291,1688.853815,1640.03519,1657.583369,1961.76481,1719.969107,1825.155074,1879.006832,1864.250282,1942.699066,1843.23461,2073.764751,2191.643554,1993.693612,1938.028173,2185.149453,2263.73005,2322.416819,2241.111085,2072.758599,2132.219438,2301.173855,2130.517104,1790.974131,2219.948655,2209.802576,2049.723723,2229.22454,2077.274211,2171.486006,2168.093376,2421.911384,2015.714579,2048.553694,827.9701824,2482.679422,2349.137406,2140.332675,2162.898652,2106.023242,2103.369918,2122.447439,2101.390009,2298.111252,1971.203194,2231.383694,2094.297782,2091.723268,1791.777291,2092.928689,2230.552816,2177.96437,2103.705891,2092.634075,
Post-demographic dividend,PST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2177.905836,2386.40248,2465.392169,2402.395493,2594.044292,2638.205859,2720.070427,2777.778226,2915.619459,2824.001732,3185.68328,3223.31987,3185.977813,2933.181235,3133.42795,3122.984799,3248.70779,3582.342911,3644.883465,3373.863647,3605.571258,3721.491265,3273.713346,3908.389849,4004.453705,3995.694634,3977.090139,3566.061012,3974.170484,4177.217292,4155.969418,4238.224639,3895.565464,4370.040288,3980.568214,4321.481668,4335.896212,4512.90965,4545.390842,4552.411021,4506.504011,4479.857335,4383.361549,5155.607597,4795.492731,4756.666928,4811.698469,5082.156626,5207.579895,5087.191096,5224.723961,4807.8119,5535.545995,5807.886213,5725.69501,5958.799496,5956.967365,
French Polynesia,PYF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,3220,4360,3450,3630.8,3728.6,3430.8,2163.7,2569.1,2409.1,2623,2837.8,3758.2,3190.5,3238.5,3219.7,3262.4,3254.3,3227.2,3050,2897.4,2781.2,3145.4,3048.3,3169.8,3188,3377.8,3377,3362.6,3797.9,4099.4,4046.7,4069.6,3706.4,4121.6,3649.2,3547.4,4155.2,4921.9,6323.6,7592.6,6049.8,6076.4,5719,6494.7,5845.8,4692.7,5107.5,
